20.2,29.7,0,6.6,1.2,58.6,12.4,30.1,0.02
20.7,29.1,0,8.7,2,57.9,7,27.6,0.3
14.8,25.4,0,10.7,2,47,8.4,20.5,0.3
11.5,20.5,0,4.2,0.8,67.8,3.4,14.6,0.05
4.8,12.1,0,9.2,1.3,43,9.2,5.5,0.1
-2.6,3.2,0,6.2,1.4,60.1,1.7,-1.5,0.03
16,24.7,0,11.4,1.5,73.6,4,19,0.3
10.6,17.7,5,11.6,2.2,63.5,6.2,10.9,0.1
-6.9,2,0,5,0.9,58.8,8.8,-4.5,0.5
13.6,24.5,0,9.6,2.2,45,10.6,17.8,0.2
16.3,26.2,0,11.6,2.7,39,9.8,20.5,1
-3.4,4.6,0,3,0.6,80.1,5,-1.9,0.4
14.7,26.2,0,5.3,1.3,43.6,11.2,19.2,0.1
16,25.1,0,5.6,1.3,46.5,10.8,19.3,0.4
19.5,29,0,8.8,2.1,48.5,12,23.7,1.6
8,11.4,0,10.5,3.2,59,1.9,7.8,0.7
-0.7,3.3,0,6,1.7,48.6,4.5,1,0.4
-6.4,0.5,0,4.9,1,52.5,8.6,-5.3,0.3
23.6,34.2,0,4.6,1,52.1,12.5,31.1,0.2
-4.7,-0.1,0,5.5,1,72.8,4.3,-5,0.56
0.5,6,0,9.4,2.8,38.9,7.4,2.3,0.32
8,15.1,0,5.8,1.4,66.6,2.2,9.2,0.1
11.1,20.8,0,7,1.7,34.1,11.4,13.4,0.15
13,21.8,0,4.9,1.1,49.4,11.8,18.4,0.1
16.2,23.7,0,8,2.6,44.6,8.3,22.9,0.05
17.1,27.3,1,11.5,1,68.6,8.2,21.4,0.1
0.1,5.8,0,13.7,3.3,30.6,10.7,2.3,2
13.2,24,0,7.6,1.4,48.5,11.3,15.1,1.42
14.5,22.5,0,7.9,1.4,50.9,10.6,18.4,0.1
16.1,26.7,0,7.5,1.1,45.1,10.2,19.1,1.9
16.5,25,0,7.3,1,49.4,5.6,18,0.1
11.9,19.8,0,8.8,1.8,46.6,12.5,17.6,0.3
17.1,27.9,0,8.9,2.1,46.9,12.7,21,0.5
-1.5,3.2,0,12.9,2.9,38.1,6.2,0.6,1
8.2,16.1,0,19.1,3,41,10.7,7.8,0.1
20.7,29.2,1,7.3,1.3,70.3,7.6,23,0.04
18.8,26.8,0,9.2,2.1,53.1,10.9,24.9,0.03
-1.6,3.1,0,6.6,1.3,53.8,8.4,-1.5,0.05
2.9,6.9,0,10.9,2.2,48.5,9.6,5.7,0.05
7.6,15.6,0,7.2,1.2,39.9,8.5,9.8,0.02
15.2,23.7,0,8.7,1.3,37,10.5,19.3,1
18.7,26.3,0,4.9,0.7,52,4.8,25.6,0.2
8.7,15.6,0,6.1,1.4,52.1,9.4,10,0.3
9.2,19.9,0,6.8,0.8,39.4,10.9,9.9,0.2
17.1,24.9,0,8.7,1.2,58.6,9.1,16.1,0.3
14.3,23.3,0,9.1,1.5,48.3,12.4,17.1,0.2
18.8,30.3,0,5.7,0.8,46.4,12.4,24.3,0.11
0.5,5.9,0,7.6,1.1,59.4,5.8,1.2,0.3
-5.9,-2.3,0.2,13.8,2.3,50.1,5.7,-3.9,0.2
7.1,13.3,0,8.7,3.9,32.8,8.9,4.6,18
20.1,24.4,0,18.7,7.1,33.8,10.4,18.6,0
8.6,14.8,0,14,6.4,39.8,11.1,10.9,32
10.2,14.8,0,12.5,5.6,49.8,2.7,12,20
4.4,10.6,0,7,3,36.3,8.7,2.5,0.1
8.2,15.3,0,10,4.4,39,10.8,9.3,1.8
13.9,18.7,0,7.3,2.9,51,9.1,13.4,0.3
2.9,6.9,0,13.3,5.6,44,8.7,3.2,1
12.9,17.3,0,8.7,3.3,46.5,7.6,14.2,1.2
19,24.8,0,10,5.2,27,11.2,19,3762
17.2,22.7,0,14,5.6,21.1,10.2,15.3,395.26
17.6,24.4,0,12.7,5.9,30.4,9.9,17.3,2
8.3,13.2,0,15,7.4,41.6,9.6,9.2,2
8.2,11.9,0,9,3.6,37.3,3.4,6.2,1.5
19.4,23.3,0,7,3.1,48.5,9.6,18.8,1
15.5,21.6,0,7.5,3.3,25.9,8.7,14,0.5
0.8,6.4,0,9.2,2.8,28.6,9.2,-1,0.1
1.7,5.5,0,6.5,3.1,38.3,5.3,0.8,4.8
10.3,15.4,0,3.7,1.9,41.4,2.1,5.3,0.1
0,4.7,0,9,4.8,18.3,9.5,1.7,0.2
-0.2,4.4,0,9.4,5.4,28.3,9,2.4,0.1
10.8,16.6,0,7.6,3.6,37.9,9.5,12,0.7
11.5,17.2,0,8.9,4.5,36.8,6.3,17.1,1
11.3,16.4,0,14.5,8.1,18.8,7.7,14.1,2
10.5,18.3,0,5.3,2.1,59.4,4.8,12.1,2630
12.3,19.7,0,10.8,7.3,23.8,11.3,15.8,0.01
10.4,15.2,0,4.2,2.3,58.1,9,10,66
4.9,9.6,0,6.3,2.5,34.1,8.6,1.5,0.3
-0.9,2.5,0,6.6,3.9,34.5,8.9,-2.4,0.08
28.4,34.2,0,6.8,3.5,21.3,12.2,32.9,23.4
1.1,5.3,0,6.3,2.5,25.1,7.4,-0.5,0.8
4.3,8.7,0,5.2,3.1,34.5,5.9,3.1,0.1
13.2,18.6,0,5.8,2.7,17.8,9.4,12,1
9.1,14.8,0,5.9,3.1,27.8,8.9,9.6,150
11.9,19.2,0,3.4,1.4,43.1,6.9,12.4,1.2
15.9,22.4,0,5.5,2.2,48.5,10.4,20.1,0.1
13.7,19.7,0,5.4,1.9,75.1,11.3,22.4,0.05
3,7.9,0,8,2.6,31.4,6.8,0.3,0.25
-0.6,3.8,0,3.8,2.1,39.1,8.8,-2.2,0.3
14.9,19,0,11.7,6.2,35.1,5.8,13.3,28.51
8.4,13.6,0,6,2.9,35.5,7.9,9.2,0.3
14.3,20.2,0,7.8,3.7,19.3,11.8,18.6,0.1
8.5,12.5,0.4,5.4,2.1,70.1,5.9,12.7,0.2
19.6,25.6,0,7.1,2.9,26.5,12.1,21.9,0.2
15,19.8,0,7.5,2.7,44,11.4,20.2,0.1
19.1,24.4,0,7,2.7,52.4,13.5,27.2,0.2
19,23.5,0,4.5,1.8,80.9,0.4,26.8,0.03
8.2,12.9,0,3.2,1.6,55.1,7.6,3.9,0.3
11.7,18.7,0,8.5,3,32.1,7.7,8.9,184
15.5,21.9,0,8.5,3.8,14,11.6,13.3,8.55
19.5,24,0,5.9,2.7,75.6,13.4,29.4,0.3
4.6,9.1,0,6.3,2.6,35.3,8.2,3.1,0.01
13.6,17.2,0,5.2,2.4,58.4,6,17.7,1.5
13.2,18.3,0,6.6,2.5,76,10.3,19.1,1
17.3,23,0,7.3,3.1,23,9.1,12.7,13.63
17.7,22.5,0,7.3,2.5,36.6,11.4,17.1,0.35
4.7,9.2,0,8.7,2.4,26.5,2.7,1.6,0.05
18.9,25.9,0,5.6,2.2,45.1,12.1,23.8,0.04
17.1,21.1,0,4.3,2,62.1,10,18.3,0.1
1.9,6.3,0,3.7,1.6,32.8,5.2,0.3,0.2
15.1,19.6,0,4.5,2.4,50,9.7,18.6,0.09
24.4,29.8,0,10.2,5.7,32.8,12.5,22.6,0.5
5.4,9.1,0,3.2,1.2,70.4,9,6.7,0.9
15.8,21.4,0,5.8,2.7,26.3,11.6,15.4,0.2
18.9,24.8,0,5.4,2.3,25.1,11.7,17.1,0.9
22.8,27.4,0,6.1,2.7,40.8,12.9,31.3,0.5
0.5,6.3,0,5.1,2,36.4,8.4,0.2,0.06
18.3,24.1,0,7.9,3.8,40.8,8.8,16.2,0.06
21.2,26.1,0,3.6,1.4,60.1,2.4,24,0.08
17.4,21.2,0,5,2.5,75.8,11.2,19.5,0.3
12.5,18.5,0,4.8,1.4,34.9,6.4,11.7,0.01
14.7,21.3,0,6.6,2.3,34.1,11.8,17.1,0.1
15.6,19.4,0,4.5,1.6,48.3,5,15.6,0.02
19.2,27.1,0.1,6.5,2.4,41.5,12.6,24,0.01
14.6,19.3,0,4.8,1.9,62.1,12.9,24.6,0.1
14,18.8,0,5,2.1,75.3,11.7,22.4,0.05
17.7,23.6,0,6.3,3.2,23.9,11.9,25.1,0.02
20.1,23.8,0,6,3.3,33,4,18.6,356.85
10.5,19.7,0,3.7,1.8,50.3,10.9,11.4,3
14,22,0,9.7,3,41,11.4,12.8,1.5
17.9,28.5,0,5,1.3,61.5,7.4,20.2,1
7.7,15.3,0,12.7,2,62.3,6.9,8.9,2.5
10.1,18.9,0,7.8,2.2,51.3,10.2,11.2,1.2
11.7,21.4,0,5.3,1.3,44.8,10.5,12.8,0.5
12.2,22.2,0,6,1.7,50.3,10.7,11.1,10.2
13.3,21.9,0,7.5,2.4,63.3,9.2,14.5,1
16,26.7,0,6,1.5,55.8,9.8,17,0.3
11.3,20.5,0,4.7,1,74,7.4,12.5,1
10.3,19.8,0,3.7,0.8,78.5,5.2,11.3,0.3
10.3,17.7,0,7,1.4,68.8,6.4,10.5,0.1
-1,5.3,0,4,1.2,67,8,-0.1,1
4.5,9.5,0,6.7,1.6,49,8.6,5.1,1
1.5,5.8,0,7.3,2.8,35.5,10.1,2.9,1.2
3.7,12.4,0,5.3,1.4,49,9.6,4,4
6.3,15.3,0,7,2,52.8,9.9,6.1,1
18.7,25.8,0,6.5,2.1,53.3,8.3,19.8,2
-4.1,4.7,0,2.8,0.2,69.3,7.3,-3,1
-5.5,3.9,0,3.2,0.2,68.8,7.8,-4.4,1.5
6.9,15.4,0,5,1.8,58.3,9.5,7.9,0.9
7.3,16.4,0,5.3,1.7,60,10.4,8.7,12
12.2,20.2,0,9,2.9,54.8,8.5,11.6,4.5
16.7,27.3,0,2,0.7,50.5,11.1,18.4,0.8
14.2,18.2,0,9.3,3.9,46,12.4,18.9,2.8
-4.8,5.6,0,1.7,0.5,75.5,8.2,-5.1,0.3
7.7,16.5,0,7.7,2.1,60.3,9.9,7.6,0.1
16.7,24.3,0,5.3,1.9,63.3,10.3,18,0.9
23.1,31.9,0,3.3,0.8,80.3,8.7,27.6,0.5
8.6,20.9,0,4,1,65.6,9.3,6.5,4
7.4,16.8,0,9.7,3.1,70.5,7,8,0.5
10.5,15.8,0,11,4.3,46.5,11.1,11.7,2.5
11.9,21.7,0,5.3,1.1,63.1,8.8,13.7,5
15.4,22.8,0,7.5,2.2,68.3,9.7,17.5,10
17.7,24.9,0,5.7,2,73,8,14.9,2
14.5,23.1,0,4.3,0.7,76.8,8.9,12.8,0.3
12.9,18.3,0,8,3,54.6,7.9,11.9,0.5
2,9.1,0,3.7,1.2,64,9.5,1.6,0.2
-6.1,1.9,0,2.7,0.5,64.5,8.5,-5.7,0.1
2.5,8.9,0,6.7,3.3,54,10,3.1,0.1
7.4,16.5,0,3,0.5,70.9,7,6.4,0.1
6.2,13.5,0,6.3,1.7,63.4,9.3,6.4,0.5
1.7,9.2,0,5,1.1,55.5,10.8,4.3,0.1
6.2,16.3,0,3.7,1,63.8,7.8,6.7,0.1
8.8,18.1,0,4.7,1.2,63.6,9.4,8.7,0.01
17,26.5,0,4,1.6,65.4,11,18.2,0.03
17.5,28.3,0,4.7,1,69.3,10.9,19.5,0.7
19.6,30.1,0,4.5,1.7,60,11.5,22.2,0.04
15.1,22.3,0,6,2.2,59.1,10.7,18.4,1
7.7,15.6,0,1.3,0.3,90.1,3.8,7.8,0.6
3.1,12.2,0,2.8,0.3,62.6,6.1,4,0.6
1.2,9.1,0.6,6.9,0.9,56.6,6.9,1.6,0.1
8.3,17.2,0,4,0.6,52.6,9.7,7,1
11.5,21.5,0,3.7,0.4,53.1,7.4,11.1,0.5
8.5,14.7,0,7.6,0.7,45.9,8.3,10.3,0.2
10.6,19.5,0,2.7,0.3,40.9,4.7,9,0.6
14.1,23.9,0,4.3,0.3,53.9,10.6,16.6,0.01
14.1,22.1,7,4.2,0.2,76.6,1.3,14.6,0.3
1.6,7.2,0,1.5,0.8,45,2.9,4,0.01
8.2,18.1,0,5.2,1.9,47,9.2,8.3,0.03
3.2,8.5,0,7.6,3.3,25.9,11,4.4,0.03
13.3,26.6,0,2.5,1,46.4,11.8,14.8,0.01
14.7,24.5,0,4.1,1.8,55.8,7.7,15.2,0.1
13.6,20,0,3.6,2.8,42,7.5,16.8,0.05
13.6,21.2,0,4.9,2.8,39.5,10.9,15.8,0.2
11.6,20.2,0,3.3,1.6,40.8,7.2,14.9,0.1
13.5,25,0,2.7,1,42.5,11.2,16.4,0.1
19.4,25.8,0,4.4,3.1,35.6,7.5,21,0.2
21.6,28.3,0,4.4,2.5,56,11.7,25.5,0.3
21.2,29.3,0,4.8,1.7,53.8,9.5,27.4,0.3
-4.4,2.5,0,1.2,0.4,60.8,6.6,-3.5,0.2
-1.3,8.1,0,4,1.1,54.8,8.9,3.1,0.5
8.5,15.9,0,6.3,2.2,48.5,7.1,8.2,2
11.1,16.2,0,6.9,3,34.1,6.8,10.4,1.5
11.7,19.3,0,5.4,2.3,42.9,10.2,12.6,0.05
16.6,25.3,0,3.4,2,41.6,10.7,20.1,0.03
24.3,32.3,0,2.4,1,59.1,7.6,28.5,0.03
14.4,22.3,0,5.7,2,45.8,11.9,17.7,8
0.8,9.6,0,3.9,1,59.6,8.2,2.6,0.1
19,22.4,22.5,4.8,2,78.3,0,18.3,0.3
10.3,19,0,1.4,0.4,86.6,4.5,12,0.03
2.9,11.9,0,3.7,1,62.9,8.4,3.9,0.1
5.6,15,0,1.4,0.3,55.5,4.2,4.6,0.3
16.3,27.2,0,2.7,1,51.4,11.9,17.8,0.1
-9.3,-1.1,0,1.7,0.3,55,7.8,-7.2,0.03
9.1,16.3,0,5.3,1.3,46.9,6,12.4,0.1
9.4,17.8,0,3.4,0.8,59.3,9.1,11.7,0.1
16,26.8,0,3.7,0.9,45.5,11.2,16.8,0.13
12.2,20.8,0,4.3,1.6,49.8,7,12.9,0.1
17.7,22.8,0.1,3.5,1.2,45.4,8.9,18.8,0.3
17.5,25.9,0,3.2,1.2,49,12.4,18.5,0.05
8.3,12.9,0.5,4.7,2.3,56.5,6.5,6.8,0.03
7.4,11.6,2,5.1,1.9,55.3,8.1,6.4,0.3
-2.3,6,0,1.7,0.4,57.4,7.8,-0.8,0.1
0.7,5.6,0,5.5,1.8,36.8,9.7,1.9,0.3
9.9,19.6,0,3.2,0.9,45.4,11.3,14.6,0.1
10.9,19.9,0,5.7,1.5,41,11.2,14.9,0.5
12,20.5,0,2.2,1,38,12.2,19.1,0.1
24,31.3,0,3.3,1.2,58.1,10,32.1,0.1
13.2,21.3,0,2,0.8,79.8,6.2,14.3,0.1
16.1,24.3,0,3.9,1.6,46,9.8,19.2,0.02
20.9,30.1,0,4.4,1.3,53,12.3,24.6,0.01
21.8,29,0,3.6,2.2,63.3,10.4,26.1,0.05
24,30.4,0,4.7,1.9,58.3,9.1,29.7,0.1
-1.7,5.9,0,2.9,0.8,55,8,-1.3,0.01
4,13.3,0,2.9,0.9,63.1,7.3,2.9,0.05
10.3,21.9,0,6.9,1.6,60.9,8.6,5.9,0.3
7.1,16.8,0,4.2,1.5,39.8,11.1,6.9,4
7.4,14.7,0.2,3.1,0.8,49.5,2.3,7.5,0.01
16.4,25,0,4.4,1.6,52.6,11.1,18.3,0.6
18.4,26.8,0,3.6,1.5,49.9,11.9,22.5,0.01
24.7,32.1,0,2.8,1.2,63,12.2,30.4,0.02
11.7,16.7,0,3.6,1.4,79.3,4.1,11.7,0.05
2.4,6.2,0,6.4,2.3,50.1,6.9,3.6,0.01
-0.4,5.4,0,6.8,2.3,40.3,10.1,1.2,0.05
14.5,22,0,3.5,1.2,59.5,7.9,15.6,0.01
14.7,20.2,0,4,1.3,79.9,3.5,16.3,0.09
14.5,21.7,1.2,3.5,1.1,73.5,2.1,15.1,0.03
15.5,25,0,3.4,1.1,48.9,11.3,17.9,0.03
16.6,25.9,0,3.3,1.2,49.9,9.4,19,0.11
28.5,35.1,0,3,1.1,74,9.2,32.4,0.01
-4.4,3.2,0,1.5,0.7,66.1,9,-2,0.1
2.7,12.5,0,3.3,0.7,58.1,10.3,3.5,0.2
3.4,8.9,0,6.2,3.1,43.4,9.3,4.1,0.41
5.4,15.3,0,3.1,1,44.8,11.4,6.9,0.05
13.3,19.8,0,2.4,1.3,40.3,9.3,14.1,0.03
12.5,22.3,0,4.4,1.4,55.8,10,13.6,0.1
16.4,24.2,0,5,1.7,44.9,8.9,18.4,0.02
23.3,31.4,0,3.6,1.6,52.3,11.9,29.3,0.09
22.3,28.9,0,6.9,2,42.8,12.9,29.3,1
24.2,31.6,0,4,1.8,64,9.9,28.6,0.05
19,28.8,0,2.4,1,63.3,10.2,23.6,0.01
9.4,12.4,1.5,3.2,1.1,91.8,1.4,11.7,0.01
-8.4,-2.5,0,2.2,0.8,55,6.3,-5.6,0.01
-11.7,-3.3,0,2.7,0.9,54.6,8.5,-6.6,0.09
-7.3,0.1,0,4.3,1.1,71.9,5.2,-4.8,0.1
-2.5,5.6,0,5,1.5,52.4,8.2,-0.7,0.1
-1.1,9.7,0,1.7,0.6,55.6,9.3,1.1,0.02
0.8,6.9,0,4.4,1.6,49.6,10,1.8,0.01
8.8,18.9,0,5.2,0.9,67.9,9.6,7.7,0.03
10.6,20.3,0,3.1,0.8,58.8,8.9,10.2,0.6
11.4,18.5,0,3.4,1.7,47,11.9,14.8,0.7
20,29.8,0,3.6,1.6,48.1,12.1,23.8,0.01
23.6,29.1,0,3.2,1.6,70.4,9.6,25.9,0.01
17.5,24.5,0,4.2,1.7,62.3,11,21.2,0.01
-4.1,1.5,0,4.4,1.9,41.6,8.2,-1.7,0.05
3.7,12.4,0,4.6,1.3,48.5,10.7,3.6,0.01
7,13.5,0,4.1,1.3,59.8,1.9,5.7,0.3
4,12,0,6.6,1.5,59.8,8.4,4.9,0.3
3.7,12.8,0,2.7,1,51.8,10.9,4.5,0.3
8.2,19,0,2.7,1,47.1,10.7,8.3,0.05
9.3,18.9,0,3.6,0.9,58.4,9.2,9.6,0.01
12,19.3,0,5.3,2,45.5,10.7,14.5,0.35
15.8,24.7,0,5.8,1.8,50,12.3,18.7,0.5
17.2,23.6,0,5.6,2.9,35.9,12.6,21.9,0.11
18.8,25.7,0,5.7,2.7,55.8,11.9,25,0.05
16.3,21.7,0,3.4,1.2,54.3,7.7,22.7,0.01
20.9,26.3,0,4,1.7,44,11.3,28.2,0.2
-4.3,3.3,0,2.8,0.7,59.8,1.2,-3.9,0.01
14.2,21.9,0,3.9,1.3,71.5,4.8,12.5,0.2
6.1,14.4,0,3.9,1.5,48,10.4,6.6,1.1
12.8,19.4,0,4.3,2,42.1,3.7,13.1,0.02
18.4,28.4,0,5.4,1.6,47.5,12.1,20.4,0.5
23.5,32.1,0,2.7,1.2,62,13.6,29.1,0.01
24.7,31.6,0,4.3,1.6,57.9,8.1,31.1,0.01
29.8,34.1,0,5.1,2.4,64.1,13.2,35.6,0.86
31.5,39.5,0,2.9,1.5,66.8,13.3,38.1,0.1
23.5,29.5,0,5.1,2.5,63.5,12.9,26.7,9.4
6.2,15,0,8.5,2.8,52.8,11,9.3,3
14.2,24.3,0,4,1.2,63.5,8.9,16.1,4
12.1,20.8,0,4,1.6,39.8,11.5,15.7,41.2
12,20.2,0,4.5,1.5,46.3,9.3,14.2,4
11.9,25.7,0,3.5,1,54.5,11.4,15.8,0.5
4.5,13.5,0,3.4,1.2,62,11.1,8.7,1.6
8.8,21.4,0,3.8,1.2,49,10.1,13.9,1
10.9,22.4,0,6.4,1.8,66.5,8.8,15.4,1
15.2,26.8,0,4.2,1.3,59.3,10.9,18.4,6
